event_id,shipment_id,event_type,event_timestamp,source_system
EVT00871_booked,SHP00871,booked,2026-06-07T21:00:00,dispatch_tms
EVT00871_pickup_confirmed,SHP00871,pickup_confirmed,2026-06-08T22:00:00,dispatch_tms
EVT00871_in_transit,SHP00871,in_transit,2026-06-09T23:00:00,dispatch_tms
EVT00871_delivered,SHP00871,delivered,2026-06-12T02:00:00,carrier_portal
EVT00872_booked,SHP00872,booked,2026-06-14T00:00:00,dispatch_tms
EVT00872_pickup_confirmed,SHP00872,pickup_confirmed,2026-06-15T01:00:00,dispatch_tms
EVT00872_in_transit,SHP00872,in_transit,2026-06-16T02:00:00,dispatch_tms
EVT00872_delivered,SHP00872,delivered,2026-06-16T02:00:00,carrier_portal
EVT00873_booked,SHP00873,booked,2026-06-21T03:00:00,dispatch_tms
EVT00873_pickup_confirmed,SHP00873,pickup_confirmed,2026-06-22T04:00:00,dispatch_tms
EVT00873_in_transit,SHP00873,in_transit,2026-06-23T05:00:00,dispatch_tms
EVT00873_delivered,SHP00873,delivered,2026-06-24T06:00:00,carrier_portal
EVT00874_booked,SHP00874,booked,2026-06-28T06:00:00,dispatch_tms
EVT00874_pickup_confirmed,SHP00874,pickup_confirmed,2026-06-29T07:00:00,dispatch_tms
EVT00874_in_transit,SHP00874,in_transit,2026-06-30T08:00:00,dispatch_tms
EVT00874_delivered,SHP00874,delivered,2026-07-02T10:00:00,carrier_portal
EVT00875_booked,SHP00875,booked,2026-01-06T09:00:00,dispatch_tms
EVT00875_pickup_confirmed,SHP00875,pickup_confirmed,2026-01-07T10:00:00,dispatch_tms
EVT00875_in_transit,SHP00875,in_transit,2026-01-08T11:00:00,dispatch_tms
EVT00875_delivered,SHP00875,delivered,2026-01-11T14:00:00,carrier_portal
EVT00876_booked,SHP00876,booked,2026-01-13T12:00:00,dispatch_tms
EVT00876_pickup_confirmed,SHP00876,pickup_confirmed,2026-01-14T13:00:00,dispatch_tms
EVT00876_in_transit,SHP00876,in_transit,2026-01-15T14:00:00,dispatch_tms
EVT00876_delivered,SHP00876,delivered,2026-01-15T14:00:00,carrier_portal
EVT00877_booked,SHP00877,booked,2026-01-20T15:00:00,dispatch_tms
EVT00877_pickup_confirmed,SHP00877,pickup_confirmed,2026-01-21T16:00:00,dispatch_tms
EVT00877_in_transit,SHP00877,in_transit,2026-01-22T17:00:00,dispatch_tms
EVT00877_delivered,SHP00877,delivered,2026-01-24T19:00:00,carrier_portal
EVT00878_booked,SHP00878,booked,2026-01-27T18:00:00,dispatch_tms
EVT00878_pickup_confirmed,SHP00878,pickup_confirmed,2026-01-28T19:00:00,dispatch_tms
EVT00878_in_transit,SHP00878,in_transit,2026-01-29T20:00:00,dispatch_tms
EVT00878_delivered,SHP00878,delivered,2026-02-01T23:00:00,carrier_portal
EVT00879_booked,SHP00879,booked,2026-02-03T21:00:00,dispatch_tms
EVT00879_pickup_confirmed,SHP00879,pickup_confirmed,2026-02-04T22:00:00,dispatch_tms
EVT00879_in_transit,SHP00879,in_transit,2026-02-05T23:00:00,dispatch_tms
EVT00879_delivered,SHP00879,delivered,2026-02-08T02:00:00,carrier_portal
EVT00880_booked,SHP00880,booked,2026-02-10T00:00:00,dispatch_tms
EVT00880_pickup_confirmed,SHP00880,pickup_confirmed,2026-02-11T01:00:00,dispatch_tms
EVT00880_in_transit,SHP00880,in_transit,2026-02-12T02:00:00,dispatch_tms
EVT00880_delivered,SHP00880,delivered,2026-02-12T02:00:00,carrier_portal
EVT00881_booked,SHP00881,booked,2026-02-17T03:00:00,dispatch_tms
EVT00881_pickup_confirmed,SHP00881,pickup_confirmed,2026-02-18T04:00:00,dispatch_tms
EVT00881_in_transit,SHP00881,in_transit,2026-02-19T05:00:00,dispatch_tms
EVT00881_delivered,SHP00881,delivered,2026-02-20T06:00:00,carrier_portal
EVT00882_booked,SHP00882,booked,2026-02-24T06:00:00,dispatch_tms
EVT00882_pickup_confirmed,SHP00882,pickup_confirmed,2026-02-25T07:00:00,dispatch_tms
EVT00882_in_transit,SHP00882,in_transit,2026-02-26T08:00:00,dispatch_tms
EVT00882_delivered,SHP00882,delivered,2026-02-28T10:00:00,carrier_portal
EVT00883_booked,SHP00883,booked,2026-03-03T09:00:00,dispatch_tms
EVT00883_pickup_confirmed,SHP00883,pickup_confirmed,2026-03-04T10:00:00,dispatch_tms
EVT00883_in_transit,SHP00883,in_transit,2026-03-05T11:00:00,dispatch_tms
EVT00883_delivered,SHP00883,delivered,2026-03-08T14:00:00,carrier_portal
EVT00884_booked,SHP00884,booked,2026-03-10T12:00:00,dispatch_tms
EVT00884_pickup_confirmed,SHP00884,pickup_confirmed,2026-03-11T13:00:00,dispatch_tms
EVT00884_in_transit,SHP00884,in_transit,2026-03-12T14:00:00,dispatch_tms
EVT00884_delivered,SHP00884,delivered,2026-03-12T14:00:00,carrier_portal
EVT00885_booked,SHP00885,booked,2026-03-17T15:00:00,dispatch_tms
EVT00885_pickup_confirmed,SHP00885,pickup_confirmed,2026-03-18T16:00:00,dispatch_tms
EVT00885_in_transit,SHP00885,in_transit,2026-03-19T17:00:00,dispatch_tms
EVT00885_delivered,SHP00885,delivered,2026-03-20T18:00:00,carrier_portal
EVT00886_booked,SHP00886,booked,2026-03-24T18:00:00,dispatch_tms
EVT00886_pickup_confirmed,SHP00886,pickup_confirmed,2026-03-25T19:00:00,dispatch_tms
EVT00886_in_transit,SHP00886,in_transit,2026-03-26T20:00:00,dispatch_tms
EVT00886_delivered,SHP00886,delivered,2026-03-28T22:00:00,carrier_portal
EVT00887_booked,SHP00887,booked,2026-03-31T21:00:00,dispatch_tms
EVT00887_pickup_confirmed,SHP00887,pickup_confirmed,2026-04-01T22:00:00,dispatch_tms
EVT00887_in_transit,SHP00887,in_transit,2026-04-02T23:00:00,dispatch_tms
EVT00887_delivered,SHP00887,delivered,2026-04-05T02:00:00,carrier_portal
EVT00888_booked,SHP00888,booked,2026-04-07T00:00:00,dispatch_tms
EVT00888_pickup_confirmed,SHP00888,pickup_confirmed,2026-04-08T01:00:00,dispatch_tms
EVT00888_in_transit,SHP00888,in_transit,2026-04-09T02:00:00,dispatch_tms
EVT00888_delivered,SHP00888,delivered,2026-04-10T03:00:00,carrier_portal
EVT00889_booked,SHP00889,booked,2026-04-14T03:00:00,dispatch_tms
EVT00889_pickup_confirmed,SHP00889,pickup_confirmed,2026-04-15T04:00:00,dispatch_tms
EVT00889_in_transit,SHP00889,in_transit,2026-04-16T05:00:00,dispatch_tms
EVT00889_delivered,SHP00889,delivered,2026-04-17T06:00:00,carrier_portal
EVT00890_booked,SHP00890,booked,2026-04-21T06:00:00,dispatch_tms
EVT00890_pickup_confirmed,SHP00890,pickup_confirmed,2026-04-22T07:00:00,dispatch_tms
EVT00890_in_transit,SHP00890,in_transit,2026-04-23T08:00:00,dispatch_tms
EVT00890_delivered,SHP00890,delivered,2026-04-25T10:00:00,carrier_portal
EVT00891_booked,SHP00891,booked,2026-04-28T09:00:00,dispatch_tms
EVT00891_pickup_confirmed,SHP00891,pickup_confirmed,2026-04-29T10:00:00,dispatch_tms
EVT00891_in_transit,SHP00891,in_transit,2026-04-30T11:00:00,dispatch_tms
EVT00891_delivered,SHP00891,delivered,2026-05-03T14:00:00,carrier_portal
EVT00892_booked,SHP00892,booked,2026-05-05T12:00:00,dispatch_tms
EVT00892_pickup_confirmed,SHP00892,pickup_confirmed,2026-05-06T13:00:00,dispatch_tms
EVT00892_in_transit,SHP00892,in_transit,2026-05-07T14:00:00,dispatch_tms
EVT00892_delivered,SHP00892,delivered,2026-05-07T14:00:00,carrier_portal
EVT00893_booked,SHP00893,booked,2026-05-12T15:00:00,dispatch_tms
EVT00893_pickup_confirmed,SHP00893,pickup_confirmed,2026-05-13T16:00:00,dispatch_tms
EVT00893_in_transit,SHP00893,in_transit,2026-05-14T17:00:00,dispatch_tms
EVT00893_delivered,SHP00893,delivered,2026-05-15T18:00:00,carrier_portal
EVT00894_booked,SHP00894,booked,2026-05-19T18:00:00,dispatch_tms
EVT00894_pickup_confirmed,SHP00894,pickup_confirmed,2026-05-20T19:00:00,dispatch_tms
EVT00894_in_transit,SHP00894,in_transit,2026-05-21T20:00:00,dispatch_tms
EVT00894_delivered,SHP00894,delivered,2026-05-23T22:00:00,carrier_portal
EVT00895_booked,SHP00895,booked,2026-05-26T21:00:00,dispatch_tms
EVT00895_pickup_confirmed,SHP00895,pickup_confirmed,2026-05-27T22:00:00,dispatch_tms
EVT00895_in_transit,SHP00895,in_transit,2026-05-28T23:00:00,dispatch_tms
EVT00895_delivered,SHP00895,delivered,2026-05-31T02:00:00,carrier_portal
EVT00896_booked,SHP00896,booked,2026-06-02T00:00:00,dispatch_tms
EVT00896_pickup_confirmed,SHP00896,pickup_confirmed,2026-06-03T01:00:00,dispatch_tms
EVT00896_in_transit,SHP00896,in_transit,2026-06-04T02:00:00,dispatch_tms
EVT00896_delivered,SHP00896,delivered,2026-06-04T02:00:00,carrier_portal
EVT00897_booked,SHP00897,booked,2026-06-09T03:00:00,dispatch_tms
EVT00897_pickup_confirmed,SHP00897,pickup_confirmed,2026-06-10T04:00:00,dispatch_tms
EVT00897_in_transit,SHP00897,in_transit,2026-06-11T05:00:00,dispatch_tms
EVT00897_delivered,SHP00897,delivered,2026-06-12T06:00:00,carrier_portal
EVT00898_booked,SHP00898,booked,2026-06-16T06:00:00,dispatch_tms
EVT00898_pickup_confirmed,SHP00898,pickup_confirmed,2026-06-17T07:00:00,dispatch_tms
EVT00898_in_transit,SHP00898,in_transit,2026-06-18T08:00:00,dispatch_tms
EVT00898_delivered,SHP00898,delivered,2026-06-20T10:00:00,carrier_portal
EVT00899_booked,SHP00899,booked,2026-06-23T09:00:00,dispatch_tms
EVT00899_pickup_confirmed,SHP00899,pickup_confirmed,2026-06-24T10:00:00,dispatch_tms
EVT00899_in_transit,SHP00899,in_transit,2026-06-25T11:00:00,dispatch_tms
EVT00899_delivered,SHP00899,delivered,2026-06-28T14:00:00,carrier_portal
EVT00900_booked,SHP00900,booked,2026-01-01T12:00:00,dispatch_tms
EVT00900_pickup_confirmed,SHP00900,pickup_confirmed,2026-01-02T13:00:00,dispatch_tms
EVT00900_in_transit,SHP00900,in_transit,2026-01-03T14:00:00,dispatch_tms
EVT00900_delivered,SHP00900,delivered,2026-01-03T14:00:00,carrier_portal
EVT00901_booked,SHP00901,booked,2026-01-08T15:00:00,dispatch_tms
EVT00901_pickup_confirmed,SHP00901,pickup_confirmed,2026-01-09T16:00:00,dispatch_tms
EVT00901_in_transit,SHP00901,in_transit,2026-01-10T17:00:00,dispatch_tms
EVT00901_delivered,SHP00901,delivered,2026-01-11T18:00:00,carrier_portal
EVT00902_booked,SHP00902,booked,2026-01-15T18:00:00,dispatch_tms
EVT00902_pickup_confirmed,SHP00902,pickup_confirmed,2026-01-16T19:00:00,dispatch_tms
EVT00902_in_transit,SHP00902,in_transit,2026-01-17T20:00:00,dispatch_tms
EVT00902_delivered,SHP00902,delivered,2026-01-19T22:00:00,carrier_portal
EVT00903_booked,SHP00903,booked,2026-01-22T21:00:00,dispatch_tms
EVT00903_pickup_confirmed,SHP00903,pickup_confirmed,2026-01-23T22:00:00,dispatch_tms
EVT00903_in_transit,SHP00903,in_transit,2026-01-24T23:00:00,dispatch_tms
EVT00903_delivered,SHP00903,delivered,2026-01-27T02:00:00,carrier_portal
EVT00904_booked,SHP00904,booked,2026-01-29T00:00:00,dispatch_tms
EVT00904_pickup_confirmed,SHP00904,pickup_confirmed,2026-01-30T01:00:00,dispatch_tms
EVT00904_in_transit,SHP00904,in_transit,2026-01-31T02:00:00,dispatch_tms
EVT00904_delivered,SHP00904,delivered,2026-01-31T02:00:00,carrier_portal
EVT00905_booked,SHP00905,booked,2026-02-05T03:00:00,dispatch_tms
EVT00905_pickup_confirmed,SHP00905,pickup_confirmed,2026-02-06T04:00:00,dispatch_tms
EVT00905_in_transit,SHP00905,in_transit,2026-02-07T05:00:00,dispatch_tms
EVT00905_delivered,SHP00905,delivered,2026-02-08T06:00:00,carrier_portal
EVT00906_booked,SHP00906,booked,2026-02-12T06:00:00,dispatch_tms
EVT00906_pickup_confirmed,SHP00906,pickup_confirmed,2026-02-13T07:00:00,dispatch_tms
EVT00906_in_transit,SHP00906,in_transit,2026-02-14T08:00:00,dispatch_tms
EVT00906_delivered,SHP00906,delivered,2026-02-16T10:00:00,carrier_portal
EVT00907_booked,SHP00907,booked,2026-02-19T09:00:00,dispatch_tms
EVT00907_pickup_confirmed,SHP00907,pickup_confirmed,2026-02-20T10:00:00,dispatch_tms
EVT00907_in_transit,SHP00907,in_transit,2026-02-21T11:00:00,dispatch_tms
EVT00907_delivered,SHP00907,delivered,2026-02-24T14:00:00,carrier_portal
EVT00908_booked,SHP00908,booked,2026-02-26T12:00:00,dispatch_tms
EVT00908_pickup_confirmed,SHP00908,pickup_confirmed,2026-02-27T13:00:00,dispatch_tms
EVT00908_in_transit,SHP00908,in_transit,2026-02-28T14:00:00,dispatch_tms
EVT00908_delivered,SHP00908,delivered,2026-02-28T14:00:00,carrier_portal
EVT00909_booked,SHP00909,booked,2026-03-05T15:00:00,dispatch_tms
EVT00909_pickup_confirmed,SHP00909,pickup_confirmed,2026-03-06T16:00:00,dispatch_tms
EVT00909_in_transit,SHP00909,in_transit,2026-03-07T17:00:00,dispatch_tms
EVT00909_delivered,SHP00909,delivered,2026-03-08T18:00:00,carrier_portal
EVT00910_booked,SHP00910,booked,2026-03-12T18:00:00,dispatch_tms
EVT00910_pickup_confirmed,SHP00910,pickup_confirmed,2026-03-13T19:00:00,dispatch_tms
EVT00910_in_transit,SHP00910,in_transit,2026-03-14T20:00:00,dispatch_tms
EVT00910_delivered,SHP00910,delivered,2026-03-16T22:00:00,carrier_portal
EVT00911_booked,SHP00911,booked,2026-03-19T21:00:00,dispatch_tms
EVT00911_pickup_confirmed,SHP00911,pickup_confirmed,2026-03-20T22:00:00,dispatch_tms
EVT00911_in_transit,SHP00911,in_transit,2026-03-21T23:00:00,dispatch_tms
EVT00911_delivered,SHP00911,delivered,2026-03-24T02:00:00,carrier_portal
EVT00912_booked,SHP00912,booked,2026-03-26T00:00:00,dispatch_tms
EVT00912_pickup_confirmed,SHP00912,pickup_confirmed,2026-03-27T01:00:00,dispatch_tms
EVT00912_in_transit,SHP00912,in_transit,2026-03-28T02:00:00,dispatch_tms
EVT00912_delivered,SHP00912,delivered,2026-03-28T02:00:00,carrier_portal
EVT00913_booked,SHP00913,booked,2026-04-02T03:00:00,dispatch_tms
EVT00913_pickup_confirmed,SHP00913,pickup_confirmed,2026-04-03T04:00:00,dispatch_tms
EVT00913_in_transit,SHP00913,in_transit,2026-04-04T05:00:00,dispatch_tms
EVT00913_delivered,SHP00913,delivered,2026-04-05T06:00:00,carrier_portal
EVT00914_booked,SHP00914,booked,2026-04-09T06:00:00,dispatch_tms
EVT00914_pickup_confirmed,SHP00914,pickup_confirmed,2026-04-10T07:00:00,dispatch_tms
EVT00914_in_transit,SHP00914,in_transit,2026-04-11T08:00:00,dispatch_tms
EVT00914_delivered,SHP00914,delivered,2026-04-13T10:00:00,carrier_portal
EVT00915_booked,SHP00915,booked,2026-04-16T09:00:00,dispatch_tms
EVT00915_pickup_confirmed,SHP00915,pickup_confirmed,2026-04-17T10:00:00,dispatch_tms
EVT00915_in_transit,SHP00915,in_transit,2026-04-18T11:00:00,dispatch_tms
EVT00915_delivered,SHP00915,delivered,2026-04-21T14:00:00,carrier_portal
EVT00916_booked,SHP00916,booked,2026-04-23T12:00:00,dispatch_tms
EVT00916_pickup_confirmed,SHP00916,pickup_confirmed,2026-04-24T13:00:00,dispatch_tms
EVT00916_in_transit,SHP00916,in_transit,2026-04-25T14:00:00,dispatch_tms
EVT00916_delivered,SHP00916,delivered,2026-04-25T14:00:00,carrier_portal
EVT00917_booked,SHP00917,booked,2026-04-30T15:00:00,dispatch_tms
EVT00917_pickup_confirmed,SHP00917,pickup_confirmed,2026-05-01T16:00:00,dispatch_tms
EVT00917_in_transit,SHP00917,in_transit,2026-05-02T17:00:00,dispatch_tms
EVT00917_delivered,SHP00917,delivered,2026-05-03T18:00:00,carrier_portal
EVT00918_booked,SHP00918,booked,2026-05-07T18:00:00,dispatch_tms
EVT00918_pickup_confirmed,SHP00918,pickup_confirmed,2026-05-08T19:00:00,dispatch_tms
EVT00918_in_transit,SHP00918,in_transit,2026-05-09T20:00:00,dispatch_tms
EVT00918_delivered,SHP00918,delivered,2026-05-11T22:00:00,carrier_portal
EVT00919_booked,SHP00919,booked,2026-05-14T21:00:00,dispatch_tms
EVT00919_pickup_confirmed,SHP00919,pickup_confirmed,2026-05-15T22:00:00,dispatch_tms
EVT00919_in_transit,SHP00919,in_transit,2026-05-16T23:00:00,dispatch_tms
EVT00919_delivered,SHP00919,delivered,2026-05-19T02:00:00,carrier_portal
EVT00920_booked,SHP00920,booked,2026-05-21T00:00:00,dispatch_tms
EVT00920_pickup_confirmed,SHP00920,pickup_confirmed,2026-05-22T01:00:00,dispatch_tms
EVT00920_in_transit,SHP00920,in_transit,2026-05-23T02:00:00,dispatch_tms
EVT00920_delivered,SHP00920,delivered,2026-05-23T02:00:00,carrier_portal
EVT00921_booked,SHP00921,booked,2026-05-28T03:00:00,dispatch_tms
EVT00921_pickup_confirmed,SHP00921,pickup_confirmed,2026-05-29T04:00:00,dispatch_tms
EVT00921_in_transit,SHP00921,in_transit,2026-05-30T05:00:00,dispatch_tms
EVT00921_delivered,SHP00921,delivered,2026-05-31T06:00:00,carrier_portal
EVT00922_booked,SHP00922,booked,2026-06-04T06:00:00,dispatch_tms
EVT00922_pickup_confirmed,SHP00922,pickup_confirmed,2026-06-05T07:00:00,dispatch_tms
EVT00922_in_transit,SHP00922,in_transit,2026-06-06T08:00:00,dispatch_tms
EVT00922_delivered,SHP00922,delivered,2026-06-09T11:00:00,carrier_portal
EVT00923_booked,SHP00923,booked,2026-06-11T09:00:00,dispatch_tms
EVT00923_pickup_confirmed,SHP00923,pickup_confirmed,2026-06-12T10:00:00,dispatch_tms
EVT00923_in_transit,SHP00923,in_transit,2026-06-13T11:00:00,dispatch_tms
EVT00923_delivered,SHP00923,delivered,2026-06-16T14:00:00,carrier_portal
EVT00924_booked,SHP00924,booked,2026-06-18T12:00:00,dispatch_tms
EVT00924_pickup_confirmed,SHP00924,pickup_confirmed,2026-06-19T13:00:00,dispatch_tms
EVT00924_in_transit,SHP00924,in_transit,2026-06-20T14:00:00,dispatch_tms
EVT00924_delivered,SHP00924,delivered,2026-06-20T14:00:00,carrier_portal
EVT00925_booked,SHP00925,booked,2026-06-25T15:00:00,dispatch_tms
EVT00925_pickup_confirmed,SHP00925,pickup_confirmed,2026-06-26T16:00:00,dispatch_tms
EVT00925_in_transit,SHP00925,in_transit,2026-06-27T17:00:00,dispatch_tms
EVT00925_delivered,SHP00925,delivered,2026-06-28T18:00:00,carrier_portal
EVT00926_booked,SHP00926,booked,2026-01-03T18:00:00,dispatch_tms
EVT00926_pickup_confirmed,SHP00926,pickup_confirmed,2026-01-04T19:00:00,dispatch_tms
EVT00926_in_transit,SHP00926,in_transit,2026-01-05T20:00:00,dispatch_tms
EVT00926_delivered,SHP00926,delivered,2026-01-07T22:00:00,carrier_portal
EVT00927_booked,SHP00927,booked,2026-01-10T21:00:00,dispatch_tms
EVT00927_pickup_confirmed,SHP00927,pickup_confirmed,2026-01-11T22:00:00,dispatch_tms
EVT00927_in_transit,SHP00927,in_transit,2026-01-12T23:00:00,dispatch_tms
EVT00927_delivered,SHP00927,delivered,2026-01-15T02:00:00,carrier_portal
EVT00928_booked,SHP00928,booked,2026-01-17T00:00:00,dispatch_tms
EVT00928_pickup_confirmed,SHP00928,pickup_confirmed,2026-01-18T01:00:00,dispatch_tms
EVT00928_in_transit,SHP00928,in_transit,2026-01-19T02:00:00,dispatch_tms
EVT00928_delivered,SHP00928,delivered,2026-01-19T02:00:00,carrier_portal
EVT00929_booked,SHP00929,booked,2026-01-24T03:00:00,dispatch_tms
EVT00929_pickup_confirmed,SHP00929,pickup_confirmed,2026-01-25T04:00:00,dispatch_tms
EVT00929_in_transit,SHP00929,in_transit,2026-01-26T05:00:00,dispatch_tms
EVT00929_delivered,SHP00929,delivered,2026-01-27T06:00:00,carrier_portal
EVT00930_booked,SHP00930,booked,2026-01-31T06:00:00,dispatch_tms
EVT00930_pickup_confirmed,SHP00930,pickup_confirmed,2026-02-01T07:00:00,dispatch_tms
EVT00930_in_transit,SHP00930,in_transit,2026-02-02T08:00:00,dispatch_tms
EVT00930_delivered,SHP00930,delivered,2026-02-04T10:00:00,carrier_portal
EVT00931_booked,SHP00931,booked,2026-02-07T09:00:00,dispatch_tms
EVT00931_pickup_confirmed,SHP00931,pickup_confirmed,2026-02-08T10:00:00,dispatch_tms
EVT00931_in_transit,SHP00931,in_transit,2026-02-09T11:00:00,dispatch_tms
EVT00931_delivered,SHP00931,delivered,2026-02-12T14:00:00,carrier_portal
EVT00932_booked,SHP00932,booked,2026-02-14T12:00:00,dispatch_tms
EVT00932_pickup_confirmed,SHP00932,pickup_confirmed,2026-02-15T13:00:00,dispatch_tms
EVT00932_in_transit,SHP00932,in_transit,2026-02-16T14:00:00,dispatch_tms
EVT00932_delivered,SHP00932,delivered,2026-02-16T14:00:00,carrier_portal
EVT00933_booked,SHP00933,booked,2026-02-21T15:00:00,dispatch_tms
EVT00933_pickup_confirmed,SHP00933,pickup_confirmed,2026-02-22T16:00:00,dispatch_tms
EVT00933_in_transit,SHP00933,in_transit,2026-02-23T17:00:00,dispatch_tms
EVT00933_delivered,SHP00933,delivered,2026-02-25T19:00:00,carrier_portal
EVT00934_booked,SHP00934,booked,2026-02-28T18:00:00,dispatch_tms
EVT00934_pickup_confirmed,SHP00934,pickup_confirmed,2026-03-01T19:00:00,dispatch_tms
EVT00934_in_transit,SHP00934,in_transit,2026-03-02T20:00:00,dispatch_tms
EVT00934_delivered,SHP00934,delivered,2026-03-04T22:00:00,carrier_portal
EVT00935_booked,SHP00935,booked,2026-03-07T21:00:00,dispatch_tms
EVT00935_pickup_confirmed,SHP00935,pickup_confirmed,2026-03-08T22:00:00,dispatch_tms
EVT00935_in_transit,SHP00935,in_transit,2026-03-09T23:00:00,dispatch_tms
EVT00935_delivered,SHP00935,delivered,2026-03-12T02:00:00,carrier_portal
EVT00936_booked,SHP00936,booked,2026-03-14T00:00:00,dispatch_tms
EVT00936_pickup_confirmed,SHP00936,pickup_confirmed,2026-03-15T01:00:00,dispatch_tms
EVT00936_in_transit,SHP00936,in_transit,2026-03-16T02:00:00,dispatch_tms
EVT00936_delivered,SHP00936,delivered,2026-03-17T03:00:00,carrier_portal
EVT00937_booked,SHP00937,booked,2026-03-21T03:00:00,dispatch_tms
EVT00937_pickup_confirmed,SHP00937,pickup_confirmed,2026-03-22T04:00:00,dispatch_tms
EVT00937_in_transit,SHP00937,in_transit,2026-03-23T05:00:00,dispatch_tms
EVT00937_delivered,SHP00937,delivered,2026-03-24T06:00:00,carrier_portal
EVT00938_booked,SHP00938,booked,2026-03-28T06:00:00,dispatch_tms
EVT00938_pickup_confirmed,SHP00938,pickup_confirmed,2026-03-29T07:00:00,dispatch_tms
EVT00938_in_transit,SHP00938,in_transit,2026-03-30T08:00:00,dispatch_tms
EVT00938_delivered,SHP00938,delivered,2026-04-01T10:00:00,carrier_portal
EVT00939_booked,SHP00939,booked,2026-04-04T09:00:00,dispatch_tms
EVT00939_pickup_confirmed,SHP00939,pickup_confirmed,2026-04-05T10:00:00,dispatch_tms
EVT00939_in_transit,SHP00939,in_transit,2026-04-06T11:00:00,dispatch_tms
EVT00939_delivered,SHP00939,delivered,2026-04-09T14:00:00,carrier_portal
EVT00940_booked,SHP00940,booked,2026-04-11T12:00:00,dispatch_tms
EVT00940_pickup_confirmed,SHP00940,pickup_confirmed,2026-04-12T13:00:00,dispatch_tms
EVT00940_in_transit,SHP00940,in_transit,2026-04-13T14:00:00,dispatch_tms
EVT00940_delivered,SHP00940,delivered,2026-04-13T14:00:00,carrier_portal
EVT00941_booked,SHP00941,booked,2026-04-18T15:00:00,dispatch_tms
EVT00941_pickup_confirmed,SHP00941,pickup_confirmed,2026-04-19T16:00:00,dispatch_tms
EVT00941_in_transit,SHP00941,in_transit,2026-04-20T17:00:00,dispatch_tms
EVT00941_delivered,SHP00941,delivered,2026-04-21T18:00:00,carrier_portal
EVT00942_booked,SHP00942,booked,2026-04-25T18:00:00,dispatch_tms
EVT00942_pickup_confirmed,SHP00942,pickup_confirmed,2026-04-26T19:00:00,dispatch_tms
EVT00942_in_transit,SHP00942,in_transit,2026-04-27T20:00:00,dispatch_tms
EVT00942_delivered,SHP00942,delivered,2026-04-29T22:00:00,carrier_portal
EVT00943_booked,SHP00943,booked,2026-05-02T21:00:00,dispatch_tms
EVT00943_pickup_confirmed,SHP00943,pickup_confirmed,2026-05-03T22:00:00,dispatch_tms
EVT00943_in_transit,SHP00943,in_transit,2026-05-04T23:00:00,dispatch_tms
EVT00943_delivered,SHP00943,delivered,2026-05-07T02:00:00,carrier_portal
EVT00944_booked,SHP00944,booked,2026-05-09T00:00:00,dispatch_tms
EVT00944_pickup_confirmed,SHP00944,pickup_confirmed,2026-05-10T01:00:00,dispatch_tms
EVT00944_in_transit,SHP00944,in_transit,2026-05-11T02:00:00,dispatch_tms
EVT00944_delivered,SHP00944,delivered,2026-05-11T02:00:00,carrier_portal
EVT00945_booked,SHP00945,booked,2026-05-16T03:00:00,dispatch_tms
EVT00945_pickup_confirmed,SHP00945,pickup_confirmed,2026-05-17T04:00:00,dispatch_tms
EVT00945_in_transit,SHP00945,in_transit,2026-05-18T05:00:00,dispatch_tms
EVT00945_delivered,SHP00945,delivered,2026-05-19T06:00:00,carrier_portal
EVT00946_booked,SHP00946,booked,2026-05-23T06:00:00,dispatch_tms
EVT00946_pickup_confirmed,SHP00946,pickup_confirmed,2026-05-24T07:00:00,dispatch_tms
EVT00946_in_transit,SHP00946,in_transit,2026-05-25T08:00:00,dispatch_tms
EVT00946_delivered,SHP00946,delivered,2026-05-27T10:00:00,carrier_portal
EVT00947_booked,SHP00947,booked,2026-05-30T09:00:00,dispatch_tms
EVT00947_pickup_confirmed,SHP00947,pickup_confirmed,2026-05-31T10:00:00,dispatch_tms
EVT00947_in_transit,SHP00947,in_transit,2026-06-01T11:00:00,dispatch_tms
EVT00947_delivered,SHP00947,delivered,2026-06-04T14:00:00,carrier_portal
EVT00948_booked,SHP00948,booked,2026-06-06T12:00:00,dispatch_tms
EVT00948_pickup_confirmed,SHP00948,pickup_confirmed,2026-06-07T13:00:00,dispatch_tms
EVT00948_in_transit,SHP00948,in_transit,2026-06-08T14:00:00,dispatch_tms
EVT00948_delivered,SHP00948,delivered,2026-06-08T14:00:00,carrier_portal
EVT00949_booked,SHP00949,booked,2026-06-13T15:00:00,dispatch_tms
EVT00949_pickup_confirmed,SHP00949,pickup_confirmed,2026-06-14T16:00:00,dispatch_tms
EVT00949_in_transit,SHP00949,in_transit,2026-06-15T17:00:00,dispatch_tms
EVT00949_delivered,SHP00949,delivered,2026-06-16T18:00:00,carrier_portal
EVT00950_booked,SHP00950,booked,2026-06-20T18:00:00,dispatch_tms
EVT00950_pickup_confirmed,SHP00950,pickup_confirmed,2026-06-21T19:00:00,dispatch_tms
EVT00950_in_transit,SHP00950,in_transit,2026-06-22T20:00:00,dispatch_tms
EVT00950_delivered,SHP00950,delivered,2026-06-24T22:00:00,carrier_portal
EVT00951_booked,SHP00951,booked,2026-06-27T21:00:00,dispatch_tms
EVT00951_pickup_confirmed,SHP00951,pickup_confirmed,2026-06-28T22:00:00,dispatch_tms
EVT00951_in_transit,SHP00951,in_transit,2026-06-29T23:00:00,dispatch_tms
