shipment_id,booked_date,carrier_id,origin,destination,region,planned_delivery_date,actual_delivery_date,miles,linehaul_usd,eta_missing_flag,pod_missing_flag,on_time_flag
SHP00692,2026-06-14,CAR002,Phoenix,Dallas,Southwest,2026-06-16,2026-06-16,1065,2063.01,0,0,1
SHP00693,2026-06-21,CAR003,Phoenix,Salt Lake City,West,2026-06-24,2026-06-24,664,1543.84,0,0,1
SHP00694,2026-06-28,CAR004,Scottsdale,Denver,Southwest,2026-07-02,2026-07-02,918,1944.45,0,0,1
SHP00695,2026-01-06,CAR005,Phoenix,Los Angeles,West,2026-01-11,2026-01-11,371,887.54,0,0,1
SHP00696,2026-01-13,CAR001,Tucson,Las Vegas,West,2026-01-15,2026-01-15,414,734.8,0,0,1
SHP00697,2026-01-20,CAR002,Phoenix,Dallas,Southwest,2026-01-23,2026-01-23,1065,2316.5,0,0,1
SHP00698,2026-01-27,CAR003,Phoenix,Salt Lake City,West,2026-01-31,2026-01-31,664,1214.6,0,0,1
SHP00699,2026-02-03,CAR004,Scottsdale,Denver,Southwest,2026-02-08,2026-02-08,918,2123.02,0,0,1
SHP00700,2026-02-10,CAR005,Phoenix,Los Angeles,West,2026-02-12,2026-02-13,371,687.97,0,0,0
SHP00701,2026-02-17,CAR001,Tucson,Las Vegas,West,2026-02-20,2026-02-20,414,738.58,0,0,1
SHP00702,2026-02-24,CAR002,Phoenix,Dallas,Southwest,2026-02-28,2026-02-28,1065,2510.77,0,0,1
SHP00703,2026-03-03,CAR003,Phoenix,Salt Lake City,West,2026-03-08,2026-03-08,664,1357.87,0,0,1
SHP00704,2026-03-10,CAR004,Scottsdale,Denver,Southwest,2026-03-12,2026-03-12,918,1893.18,0,0,1
SHP00705,2026-03-17,CAR005,Phoenix,Los Angeles,West,2026-03-20,2026-03-20,371,771.11,0,0,1
SHP00706,2026-03-24,CAR001,Tucson,Las Vegas,West,2026-03-28,2026-03-28,414,791.4,0,0,1
SHP00707,2026-03-31,CAR002,Phoenix,Dallas,Southwest,2026-04-05,2026-04-05,1065,1915.11,0,0,1
SHP00708,2026-04-07,CAR003,Phoenix,Salt Lake City,West,2026-04-09,2026-04-09,664,1317.54,0,0,1
SHP00709,2026-04-14,CAR004,Scottsdale,Denver,Southwest,2026-04-17,2026-04-17,918,2172.2,0,0,1
SHP00710,2026-04-21,CAR005,Phoenix,Los Angeles,West,2026-04-25,2026-04-25,371,888.87,0,0,1
SHP00711,2026-04-28,CAR001,Tucson,Las Vegas,West,2026-05-03,2026-05-04,414,955.07,0,0,0
SHP00712,2026-05-05,CAR002,Phoenix,Dallas,Southwest,2026-05-07,2026-05-07,1065,1982.9,0,0,1
SHP00713,2026-05-12,CAR003,Phoenix,Salt Lake City,West,2026-05-15,2026-05-15,664,1274.16,0,0,1
SHP00714,2026-05-19,CAR004,Scottsdale,Denver,Southwest,2026-05-23,2026-05-23,918,2114.14,0,0,1
SHP00715,2026-05-26,CAR005,Phoenix,Los Angeles,West,2026-05-31,2026-05-31,371,810.83,0,0,1
SHP00716,2026-06-02,CAR001,Tucson,Las Vegas,West,2026-06-04,2026-06-04,414,908.51,0,0,1
SHP00717,2026-06-09,CAR002,Phoenix,Dallas,Southwest,2026-06-12,2026-06-13,1065,2389.96,0,0,0
SHP00718,2026-06-16,CAR003,Phoenix,Salt Lake City,West,2026-06-20,2026-06-20,664,1458.06,0,0,1
SHP00719,2026-06-23,CAR004,Scottsdale,Denver,Southwest,2026-06-28,2026-06-28,918,2021.21,0,0,1
SHP00720,2026-01-01,CAR005,Phoenix,Los Angeles,West,2026-01-03,2026-01-03,371,856.38,0,0,1
SHP00721,2026-01-08,CAR001,Tucson,Las Vegas,West,2026-01-11,2026-01-11,414,898.18,0,0,1
SHP00722,2026-01-15,CAR002,Phoenix,Dallas,Southwest,2026-01-19,2026-01-19,1065,2116.44,0,0,1
SHP00723,2026-01-22,CAR003,Phoenix,Salt Lake City,West,2026-01-27,2026-01-27,664,1314.35,0,0,1
SHP00724,2026-01-29,CAR004,Scottsdale,Denver,Southwest,2026-01-31,2026-01-31,918,1932.42,0,0,1
SHP00725,2026-02-05,CAR005,Phoenix,Los Angeles,West,2026-02-08,2026-02-08,371,862.36,0,0,1
SHP00726,2026-02-12,CAR001,Tucson,Las Vegas,West,2026-02-16,2026-02-16,414,987.34,0,0,1
SHP00727,2026-02-19,CAR002,Phoenix,Dallas,Southwest,2026-02-24,2026-02-24,1065,2149.97,0,0,1
SHP00728,2026-02-26,CAR003,Phoenix,Salt Lake City,West,2026-02-28,2026-02-28,664,1570.66,0,0,1
SHP00729,2026-03-05,CAR004,Scottsdale,Denver,Southwest,2026-03-08,2026-03-08,918,1672.1,0,0,1
SHP00730,2026-03-12,CAR005,Phoenix,Los Angeles,West,2026-03-16,2026-03-17,371,723.14,0,0,0
SHP00731,2026-03-19,CAR001,Tucson,Las Vegas,West,2026-03-24,2026-03-24,414,989.81,0,0,1
SHP00732,2026-03-26,CAR002,Phoenix,Dallas,Southwest,2026-03-28,2026-03-29,1065,2052.46,0,0,0
SHP00733,2026-04-02,CAR003,Phoenix,Salt Lake City,West,2026-04-05,2026-04-05,664,1290.29,0,0,1
SHP00734,2026-04-09,CAR004,Scottsdale,Denver,Southwest,2026-04-13,2026-04-13,918,1730.73,0,0,1
SHP00735,2026-04-16,CAR005,Phoenix,Los Angeles,West,2026-04-21,2026-04-21,371,693.65,0,0,1
SHP00736,2026-04-23,CAR001,Tucson,Las Vegas,West,2026-04-25,2026-04-25,414,972.01,0,0,1
SHP00737,2026-04-30,CAR002,Phoenix,Dallas,Southwest,2026-05-03,2026-05-03,1065,2449.14,1,0,1
SHP00738,2026-05-07,CAR003,Phoenix,Salt Lake City,West,2026-05-11,2026-05-11,664,1325.95,0,0,1
SHP00739,2026-05-14,CAR004,Scottsdale,Denver,Southwest,2026-05-19,2026-05-19,918,2061.56,0,0,1
SHP00740,2026-05-21,CAR005,Phoenix,Los Angeles,West,2026-05-23,2026-05-23,371,810.52,0,0,1
SHP00741,2026-05-28,CAR001,Tucson,Las Vegas,West,2026-05-31,2026-05-31,414,821.82,0,0,1
SHP00742,2026-06-04,CAR002,Phoenix,Dallas,Southwest,2026-06-08,2026-06-08,1065,1977.62,0,0,1
SHP00743,2026-06-11,CAR003,Phoenix,Salt Lake City,West,2026-06-16,2026-06-16,664,1175.27,0,0,1
SHP00744,2026-06-18,CAR004,Scottsdale,Denver,Southwest,2026-06-20,2026-06-21,918,2010.91,0,0,0
SHP00745,2026-06-25,CAR005,Phoenix,Los Angeles,West,2026-06-28,2026-06-28,371,820.3,0,0,1
SHP00746,2026-01-03,CAR001,Tucson,Las Vegas,West,2026-01-07,2026-01-07,414,957.01,0,0,1
SHP00747,2026-01-10,CAR002,Phoenix,Dallas,Southwest,2026-01-15,2026-01-15,1065,2016.62,0,1,1
SHP00748,2026-01-17,CAR003,Phoenix,Salt Lake City,West,2026-01-19,2026-01-19,664,1371.71,0,0,1
SHP00749,2026-01-24,CAR004,Scottsdale,Denver,Southwest,2026-01-27,2026-01-27,918,1767.8,0,0,1
SHP00750,2026-01-31,CAR005,Phoenix,Los Angeles,West,2026-02-04,2026-02-04,371,710.87,0,0,1
SHP00751,2026-02-07,CAR001,Tucson,Las Vegas,West,2026-02-12,2026-02-12,414,764.52,0,0,1
SHP00752,2026-02-14,CAR002,Phoenix,Dallas,Southwest,2026-02-16,2026-02-16,1065,2509.39,0,0,1
SHP00753,2026-02-21,CAR003,Phoenix,Salt Lake City,West,2026-02-24,2026-02-24,664,1592.11,0,0,1
SHP00754,2026-02-28,CAR004,Scottsdale,Denver,Southwest,2026-03-04,2026-03-04,918,1729.35,0,0,1
SHP00755,2026-03-07,CAR005,Phoenix,Los Angeles,West,2026-03-12,2026-03-12,371,656.84,0,0,1
SHP00756,2026-03-14,CAR001,Tucson,Las Vegas,West,2026-03-16,2026-03-16,414,848.73,0,0,1
SHP00757,2026-03-21,CAR002,Phoenix,Dallas,Southwest,2026-03-24,2026-03-24,1065,1898.74,0,0,1
SHP00758,2026-03-28,CAR003,Phoenix,Salt Lake City,West,2026-04-01,2026-04-01,664,1224.09,0,0,1
SHP00759,2026-04-04,CAR004,Scottsdale,Denver,Southwest,2026-04-09,2026-04-09,918,1847.44,0,0,1
SHP00760,2026-04-11,CAR005,Phoenix,Los Angeles,West,2026-04-13,2026-04-13,371,760.53,0,0,1
SHP00761,2026-04-18,CAR001,Tucson,Las Vegas,West,2026-04-21,2026-04-22,414,978.42,0,0,0
SHP00762,2026-04-25,CAR002,Phoenix,Dallas,Southwest,2026-04-29,2026-04-29,1065,2462.29,0,0,1
SHP00763,2026-05-02,CAR003,Phoenix,Salt Lake City,West,2026-05-07,2026-05-07,664,1504.55,0,0,1
SHP00764,2026-05-09,CAR004,Scottsdale,Denver,Southwest,2026-05-11,2026-05-11,918,2012.68,0,0,1
SHP00765,2026-05-16,CAR005,Phoenix,Los Angeles,West,2026-05-19,2026-05-19,371,723.04,0,0,1
SHP00766,2026-05-23,CAR001,Tucson,Las Vegas,West,2026-05-27,2026-05-27,414,820.58,0,0,1
SHP00767,2026-05-30,CAR002,Phoenix,Dallas,Southwest,2026-06-04,2026-06-04,1065,2430.24,0,0,1
SHP00768,2026-06-06,CAR003,Phoenix,Salt Lake City,West,2026-06-08,2026-06-08,664,1382.16,0,0,1
SHP00769,2026-06-13,CAR004,Scottsdale,Denver,Southwest,2026-06-16,2026-06-16,918,2013.19,0,0,1
SHP00770,2026-06-20,CAR005,Phoenix,Los Angeles,West,2026-06-24,2026-06-24,371,843.12,0,0,1
SHP00771,2026-06-27,CAR001,Tucson,Las Vegas,West,2026-07-02,2026-07-02,414,751.68,0,0,1
SHP00772,2026-01-05,CAR002,Phoenix,Dallas,Southwest,2026-01-07,2026-01-07,1065,1993.89,0,0,1
SHP00773,2026-01-12,CAR003,Phoenix,Salt Lake City,West,2026-01-15,2026-01-15,664,1460.83,0,0,1
SHP00774,2026-01-19,CAR004,Scottsdale,Denver,Southwest,2026-01-23,2026-01-23,918,2185.02,0,0,1
SHP00775,2026-01-26,CAR005,Phoenix,Los Angeles,West,2026-01-31,2026-02-01,371,678.77,0,0,0
SHP00776,2026-02-02,CAR001,Tucson,Las Vegas,West,2026-02-04,2026-02-05,414,802.55,0,0,0
SHP00777,2026-02-09,CAR002,Phoenix,Dallas,Southwest,2026-02-12,2026-02-12,1065,1999.16,0,0,1
SHP00778,2026-02-16,CAR003,Phoenix,Salt Lake City,West,2026-02-20,2026-02-20,664,1301.07,0,0,1
SHP00779,2026-02-23,CAR004,Scottsdale,Denver,Southwest,2026-02-28,2026-02-28,918,1656.36,0,0,1
SHP00780,2026-03-02,CAR005,Phoenix,Los Angeles,West,2026-03-04,2026-03-04,371,724.46,0,0,1
SHP00781,2026-03-09,CAR001,Tucson,Las Vegas,West,2026-03-12,2026-03-12,414,959.33,0,0,1
SHP00782,2026-03-16,CAR002,Phoenix,Dallas,Southwest,2026-03-20,2026-03-20,1065,2353.26,0,0,1
SHP00783,2026-03-23,CAR003,Phoenix,Salt Lake City,West,2026-03-28,2026-03-28,664,1593.17,0,0,1
SHP00784,2026-03-30,CAR004,Scottsdale,Denver,Southwest,2026-04-01,2026-04-01,918,2158.57,0,0,1
SHP00785,2026-04-06,CAR005,Phoenix,Los Angeles,West,2026-04-09,2026-04-09,371,803.56,0,0,1
SHP00786,2026-04-13,CAR001,Tucson,Las Vegas,West,2026-04-17,2026-04-17,414,770.98,0,0,1
SHP00787,2026-04-20,CAR002,Phoenix,Dallas,Southwest,2026-04-25,2026-04-25,1065,1987.94,0,0,1
SHP00788,2026-04-27,CAR003,Phoenix,Salt Lake City,West,2026-04-29,2026-04-29,664,1215.41,0,0,1
SHP00789,2026-05-04,CAR004,Scottsdale,Denver,Southwest,2026-05-07,2026-05-07,918,2016.59,0,0,1
SHP00790,2026-05-11,CAR005,Phoenix,Los Angeles,West,2026-05-15,2026-05-16,371,666.41,0,0,0
SHP00791,2026-05-18,CAR001,Tucson,Las Vegas,West,2026-05-23,2026-05-23,414,826.22,0,0,1
SHP00792,2026-05-25,CAR002,Phoenix,Dallas,Southwest,2026-05-27,2026-05-27,1065,2527.99,0,0,1
SHP00793,2026-06-01,CAR003,Phoenix,Salt Lake City,West,2026-06-04,2026-06-04,664,1461.59,0,0,1
SHP00794,2026-06-08,CAR004,Scottsdale,Denver,Southwest,2026-06-12,2026-06-12,918,1983.71,0,0,1
SHP00795,2026-06-15,CAR005,Phoenix,Los Angeles,West,2026-06-20,2026-06-20,371,673.81,0,0,1
SHP00796,2026-06-22,CAR001,Tucson,Las Vegas,West,2026-06-24,2026-06-25,414,776.45,0,0,0
SHP00797,2026-06-29,CAR002,Phoenix,Dallas,Southwest,2026-07-02,2026-07-02,1065,2059.48,0,0,1
SHP00798,2026-01-07,CAR003,Phoenix,Salt Lake City,West,2026-01-11,2026-01-11,664,1549.43,0,0,1
SHP00799,2026-01-14,CAR004,Scottsdale,Denver,Southwest,2026-01-19,2026-01-19,918,2189.62,0,0,1
SHP00800,2026-01-21,CAR005,Phoenix,Los Angeles,West,2026-01-23,2026-01-23,371,881.17,0,0,1
SHP00801,2026-01-28,CAR001,Tucson,Las Vegas,West,2026-01-31,2026-02-01,414,948.12,0,0,0
SHP00802,2026-02-04,CAR002,Phoenix,Dallas,Southwest,2026-02-08,2026-02-09,1065,2551.37,0,0,0
SHP00803,2026-02-11,CAR003,Phoenix,Salt Lake City,West,2026-02-16,2026-02-16,664,1343.35,0,0,1
SHP00804,2026-02-18,CAR004,Scottsdale,Denver,Southwest,2026-02-20,2026-02-20,918,1867.65,1,0,1
SHP00805,2026-02-25,CAR005,Phoenix,Los Angeles,West,2026-02-28,2026-02-28,371,860.63,0,0,1
SHP00806,2026-03-04,CAR001,Tucson,Las Vegas,West,2026-03-08,2026-03-08,414,962.95,0,0,1
SHP00807,2026-03-11,CAR002,Phoenix,Dallas,Southwest,2026-03-16,2026-03-16,1065,2201.55,0,0,1
SHP00808,2026-03-18,CAR003,Phoenix,Salt Lake City,West,2026-03-20,2026-03-20,664,1261.03,0,0,1
SHP00809,2026-03-25,CAR004,Scottsdale,Denver,Southwest,2026-03-28,2026-03-28,918,2032.29,0,0,1
SHP00810,2026-04-01,CAR005,Phoenix,Los Angeles,West,2026-04-05,2026-04-05,371,683.16,0,0,1
SHP00811,2026-04-08,CAR001,Tucson,Las Vegas,West,2026-04-13,2026-04-13,414,885.63,0,0,1
SHP00812,2026-04-15,CAR002,Phoenix,Dallas,Southwest,2026-04-17,2026-04-17,1065,2326.84,0,0,1
SHP00813,2026-04-22,CAR003,Phoenix,Salt Lake City,West,2026-04-25,2026-04-25,664,1573.58,0,0,1
SHP00814,2026-04-29,CAR004,Scottsdale,Denver,Southwest,2026-05-03,2026-05-03,918,1897.81,0,0,1
SHP00815,2026-05-06,CAR005,Phoenix,Los Angeles,West,2026-05-11,2026-05-11,371,747.57,0,0,1
SHP00816,2026-05-13,CAR001,Tucson,Las Vegas,West,2026-05-15,2026-05-15,414,811.77,0,0,1
SHP00817,2026-05-20,CAR002,Phoenix,Dallas,Southwest,2026-05-23,2026-05-23,1065,2303.62,0,0,1
SHP00818,2026-05-27,CAR003,Phoenix,Salt Lake City,West,2026-05-31,2026-05-31,664,1566.55,0,0,1
SHP00819,2026-06-03,CAR004,Scottsdale,Denver,Southwest,2026-06-08,2026-06-08,918,1876.91,0,0,1
SHP00820,2026-06-10,CAR005,Phoenix,Los Angeles,West,2026-06-12,2026-06-13,371,821.1,0,0,0
SHP00821,2026-06-17,CAR001,Tucson,Las Vegas,West,2026-06-20,2026-06-20,414,826.33,0,0,1
SHP00822,2026-06-24,CAR002,Phoenix,Dallas,Southwest,2026-06-28,2026-06-28,1065,2098.83,0,0,1
SHP00823,2026-01-02,CAR003,Phoenix,Salt Lake City,West,2026-01-07,2026-01-07,664,1396.67,0,0,1
SHP00824,2026-01-09,CAR004,Scottsdale,Denver,Southwest,2026-01-11,2026-01-11,918,1900.62,0,0,1
SHP00825,2026-01-16,CAR005,Phoenix,Los Angeles,West,2026-01-19,2026-01-19,371,683.67,0,0,1
SHP00826,2026-01-23,CAR001,Tucson,Las Vegas,West,2026-01-27,2026-01-27,414,928.18,0,0,1
SHP00827,2026-01-30,CAR002,Phoenix,Dallas,Southwest,2026-02-04,2026-02-04,1065,2231.73,0,0,1
SHP00828,2026-02-06,CAR003,Phoenix,Salt Lake City,West,2026-02-08,2026-02-08,664,1351.97,0,0,1
SHP00829,2026-02-13,CAR004,Scottsdale,Denver,Southwest,2026-02-16,2026-02-16,918,1624.58,0,0,1
SHP00830,2026-02-20,CAR005,Phoenix,Los Angeles,West,2026-02-24,2026-02-24,371,769.26,0,1,1
SHP00831,2026-02-27,CAR001,Tucson,Las Vegas,West,2026-03-04,2026-03-04,414,858.21,0,0,1
SHP00832,2026-03-06,CAR002,Phoenix,Dallas,Southwest,2026-03-08,2026-03-08,1065,1902.34,0,0,1
SHP00833,2026-03-13,CAR003,Phoenix,Salt Lake City,West,2026-03-16,2026-03-16,664,1165.92,0,0,1
SHP00834,2026-03-20,CAR004,Scottsdale,Denver,Southwest,2026-03-24,2026-03-24,918,2127.62,0,0,1
SHP00835,2026-03-27,CAR005,Phoenix,Los Angeles,West,2026-04-01,2026-04-01,371,886.02,0,0,1
SHP00836,2026-04-03,CAR001,Tucson,Las Vegas,West,2026-04-05,2026-04-06,414,873.49,0,0,0
SHP00837,2026-04-10,CAR002,Phoenix,Dallas,Southwest,2026-04-13,2026-04-13,1065,2114.45,0,0,1
SHP00838,2026-04-17,CAR003,Phoenix,Salt Lake City,West,2026-04-21,2026-04-21,664,1531.34,0,0,1
SHP00839,2026-04-24,CAR004,Scottsdale,Denver,Southwest,2026-04-29,2026-04-29,918,1789.48,0,0,1
SHP00840,2026-05-01,CAR005,Phoenix,Los Angeles,West,2026-05-03,2026-05-03,371,704.56,0,0,1
SHP00841,2026-05-08,CAR001,Tucson,Las Vegas,West,2026-05-11,2026-05-11,414,939.21,0,0,1
SHP00842,2026-05-15,CAR002,Phoenix,Dallas,Southwest,2026-05-19,2026-05-20,1065,2349.19,0,0,0
SHP00843,2026-05-22,CAR003,Phoenix,Salt Lake City,West,2026-05-27,2026-05-27,664,1365.58,0,0,1
SHP00844,2026-05-29,CAR004,Scottsdale,Denver,Southwest,2026-05-31,2026-05-31,918,1674.04,0,0,1
SHP00845,2026-06-05,CAR005,Phoenix,Los Angeles,West,2026-06-08,2026-06-08,371,717.14,0,0,1
SHP00846,2026-06-12,CAR001,Tucson,Las Vegas,West,2026-06-16,2026-06-16,414,861.6,0,0,1
SHP00847,2026-06-19,CAR002,Phoenix,Dallas,Southwest,2026-06-24,2026-06-25,1065,2204.48,0,0,0
SHP00848,2026-06-26,CAR003,Phoenix,Salt Lake City,West,2026-06-28,2026-06-28,664,1495.03,0,0,1
SHP00849,2026-01-04,CAR004,Scottsdale,Denver,Southwest,2026-01-07,2026-01-07,918,1967.72,0,0,1
SHP00850,2026-01-11,CAR005,Phoenix,Los Angeles,West,2026-01-15,2026-01-15,371,874.77,0,0,1
SHP00851,2026-01-18,CAR001,Tucson,Las Vegas,West,2026-01-23,2026-01-23,414,942.71,0,0,1
SHP00852,2026-01-25,CAR002,Phoenix,Dallas,Southwest,2026-01-27,2026-01-27,1065,2504.24,0,0,1
SHP00853,2026-02-01,CAR003,Phoenix,Salt Lake City,West,2026-02-04,2026-02-04,664,1395.29,0,0,1
SHP00854,2026-02-08,CAR004,Scottsdale,Denver,Southwest,2026-02-12,2026-02-12,918,1974.2,0,0,1
SHP00855,2026-02-15,CAR005,Phoenix,Los Angeles,West,2026-02-20,2026-02-20,371,782.17,0,0,1
SHP00856,2026-02-22,CAR001,Tucson,Las Vegas,West,2026-02-24,2026-02-24,414,991.33,0,0,1
SHP00857,2026-03-01,CAR002,Phoenix,Dallas,Southwest,2026-03-04,2026-03-04,1065,2514.54,0,0,1
SHP00858,2026-03-08,CAR003,Phoenix,Salt Lake City,West,2026-03-12,2026-03-12,664,1215.78,0,0,1
SHP00859,2026-03-15,CAR004,Scottsdale,Denver,Southwest,2026-03-20,2026-03-20,918,1856.45,0,0,1
SHP00860,2026-03-22,CAR005,Phoenix,Los Angeles,West,2026-03-24,2026-03-24,371,671.24,0,0,1
SHP00861,2026-03-29,CAR001,Tucson,Las Vegas,West,2026-04-01,2026-04-01,414,982.78,0,0,1
SHP00862,2026-04-05,CAR002,Phoenix,Dallas,Southwest,2026-04-09,2026-04-09,1065,1993.44,0,0,1
SHP00863,2026-04-12,CAR003,Phoenix,Salt Lake City,West,2026-04-17,2026-04-17,664,1392.78,0,0,1
SHP00864,2026-04-19,CAR004,Scottsdale,Denver,Southwest,2026-04-21,2026-04-21,918,1862.19,0,0,1
SHP00865,2026-04-26,CAR005,Phoenix,Los Angeles,West,2026-04-29,2026-04-29,371,873.81,0,0,1
SHP00866,2026-05-03,CAR001,Tucson,Las Vegas,West,2026-05-07,2026-05-07,414,828.98,0,0,1
SHP00867,2026-05-10,CAR002,Phoenix,Dallas,Southwest,2026-05-15,2026-05-16,1065,2434.02,0,0,0
SHP00868,2026-05-17,CAR003,Phoenix,Salt Lake City,West,2026-05-19,2026-05-19,664,1491.9,0,0,1
SHP00869,2026-05-24,CAR004,Scottsdale,Denver,Southwest,2026-05-27,2026-05-27,918,1635.37,0,0,1
SHP00870,2026-05-31,CAR005,Phoenix,Los Angeles,West,2026-06-04,2026-06-04,371,651.33,0,0,1
SHP00871,2026-06-07,CAR001,Tucson,Las Vegas,West,2026-06-12,2026-06-12,414,850.78,1,0,1
SHP00872,2026-06-14,CAR002,Phoenix,Dallas,Southwest,2026-06-16,2026-06-16,1065,2015.53,0,0,1
SHP00873,2026-06-21,CAR003,Phoenix,Salt Lake City,West,2026-06-24,2026-06-24,664,1224.1,0,0,1
SHP00874,2026-06-28,CAR004,Scottsdale,Denver,Southwest,2026-07-02,2026-07-02,918,2110.73,0,0,1
SHP00875,2026-01-06,CAR005,Phoenix,Los Angeles,West,2026-01-11,2026-01-11,371,682.19,0,0,1
SHP00876,2026-01-13,CAR001,Tucson,Las Vegas,West,2026-01-15,2026-01-15,414,937.87,0,0,1
SHP00877,2026-01-20,CAR002,Phoenix,Dallas,Southwest,2026-01-23,2026-01-24,1065,2050.18,0,0,0
SHP00878,2026-01-27,CAR003,Phoenix,Salt Lake City,West,2026-01-31,2026-02-01,664,1257.97,0,0,0
SHP00879,2026-02-03,CAR004,Scottsdale,Denver,Southwest,2026-02-08,2026-02-08,918,2074.48,0,0,1
SHP00880,2026-02-10,CAR005,Phoenix,Los Angeles,West,2026-02-12,2026-02-12,371,889.58,0,0,1
SHP00881,2026-02-17,CAR001,Tucson,Las Vegas,West,2026-02-20,2026-02-20,414,732.95,0,0,1
SHP00882,2026-02-24,CAR002,Phoenix,Dallas,Southwest,2026-02-28,2026-02-28,1065,2367.15,0,0,1
SHP00883,2026-03-03,CAR003,Phoenix,Salt Lake City,West,2026-03-08,2026-03-08,664,1571.0,0,0,1
SHP00884,2026-03-10,CAR004,Scottsdale,Denver,Southwest,2026-03-12,2026-03-12,918,1987.12,0,0,1
SHP00885,2026-03-17,CAR005,Phoenix,Los Angeles,West,2026-03-20,2026-03-20,371,665.44,0,0,1
SHP00886,2026-03-24,CAR001,Tucson,Las Vegas,West,2026-03-28,2026-03-28,414,854.53,0,0,1
SHP00887,2026-03-31,CAR002,Phoenix,Dallas,Southwest,2026-04-05,2026-04-05,1065,2395.53,0,0,1
SHP00888,2026-04-07,CAR003,Phoenix,Salt Lake City,West,2026-04-09,2026-04-10,664,1541.89,0,0,0
SHP00889,2026-04-14,CAR004,Scottsdale,Denver,Southwest,2026-04-17,2026-04-17,918,2155.71,0,0,1
SHP00890,2026-04-21,CAR005,Phoenix,Los Angeles,West,2026-04-25,2026-04-25,371,826.37,0,0,1
SHP00891,2026-04-28,CAR001,Tucson,Las Vegas,West,2026-05-03,2026-05-03,414,937.58,0,0,1
SHP00892,2026-05-05,CAR002,Phoenix,Dallas,Southwest,2026-05-07,2026-05-07,1065,2239.24,0,0,1
SHP00893,2026-05-12,CAR003,Phoenix,Salt Lake City,West,2026-05-15,2026-05-15,664,1439.71,0,0,1
SHP00894,2026-05-19,CAR004,Scottsdale,Denver,Southwest,2026-05-23,2026-05-23,918,1757.28,0,0,1
SHP00895,2026-05-26,CAR005,Phoenix,Los Angeles,West,2026-05-31,2026-05-31,371,710.67,0,0,1
SHP00896,2026-06-02,CAR001,Tucson,Las Vegas,West,2026-06-04,2026-06-04,414,750.0,0,0,1
SHP00897,2026-06-09,CAR002,Phoenix,Dallas,Southwest,2026-06-12,2026-06-12,1065,2017.18,0,0,1
SHP00898,2026-06-16,CAR003,Phoenix,Salt Lake City,West,2026-06-20,2026-06-20,664,1303.01,0,0,1
SHP00899,2026-06-23,CAR004,Scottsdale,Denver,Southwest,2026-06-28,2026-06-28,918,1820.75,0,0,1
SHP00900,2026-01-01,CAR005,Phoenix,Los Angeles,West,2026-01-03,2026-01-03,371,811.59,0,0,1
SHP00901,2026-01-08,CAR001,Tucson,Las Vegas,West,2026-01-11,2026-01-11,414,927.67,0,0,1
SHP00902,2026-01-15,CAR002,Phoenix,Dallas,Southwest,2026-01-19,2026-01-19,1065,2118.97,0,0,1
SHP00903,2026-01-22,CAR003,Phoenix,Salt Lake City,West,2026-01-27,2026-01-27,664,1237.13,0,0,1
SHP00904,2026-01-29,CAR004,Scottsdale,Denver,Southwest,2026-01-31,2026-01-31,918,1942.74,0,0,1
SHP00905,2026-02-05,CAR005,Phoenix,Los Angeles,West,2026-02-08,2026-02-08,371,736.6,0,0,1
SHP00906,2026-02-12,CAR001,Tucson,Las Vegas,West,2026-02-16,2026-02-16,414,961.2,0,0,1
SHP00907,2026-02-19,CAR002,Phoenix,Dallas,Southwest,2026-02-24,2026-02-24,1065,1923.0,0,0,1
SHP00908,2026-02-26,CAR003,Phoenix,Salt Lake City,West,2026-02-28,2026-02-28,664,1397.73,0,0,1
SHP00909,2026-03-05,CAR004,Scottsdale,Denver,Southwest,2026-03-08,2026-03-08,918,1718.32,0,0,1
SHP00910,2026-03-12,CAR005,Phoenix,Los Angeles,West,2026-03-16,2026-03-16,371,765.36,0,0,1
SHP00911,2026-03-19,CAR001,Tucson,Las Vegas,West,2026-03-24,2026-03-24,414,972.49,0,0,1
SHP00912,2026-03-26,CAR002,Phoenix,Dallas,Southwest,2026-03-28,2026-03-28,1065,2040.73,0,0,1
SHP00913,2026-04-02,CAR003,Phoenix,Salt Lake City,West,2026-04-05,2026-04-05,664,1252.2,0,1,1
SHP00914,2026-04-09,CAR004,Scottsdale,Denver,Southwest,2026-04-13,2026-04-13,918,2002.13,0,0,1
SHP00915,2026-04-16,CAR005,Phoenix,Los Angeles,West,2026-04-21,2026-04-21,371,710.81,0,0,1
SHP00916,2026-04-23,CAR001,Tucson,Las Vegas,West,2026-04-25,2026-04-25,414,756.49,0,0,1
SHP00917,2026-04-30,CAR002,Phoenix,Dallas,Southwest,2026-05-03,2026-05-03,1065,1885.67,0,0,1
SHP00918,2026-05-07,CAR003,Phoenix,Salt Lake City,West,2026-05-11,2026-05-11,664,1238.02,0,0,1
SHP00919,2026-05-14,CAR004,Scottsdale,Denver,Southwest,2026-05-19,2026-05-19,918,2026.09,0,0,1
SHP00920,2026-05-21,CAR005,Phoenix,Los Angeles,West,2026-05-23,2026-05-23,371,665.15,0,0,1
SHP00921,2026-05-28,CAR001,Tucson,Las Vegas,West,2026-05-31,2026-05-31,414,810.32,0,0,1
SHP00922,2026-06-04,CAR002,Phoenix,Dallas,Southwest,2026-06-08,2026-06-09,1065,1878.94,0,0,0
